symbol,preset,value,trades,wins,losses,win_rate,profit_pct
INJUSDT,trail_15_from_30_tp95,0.8,47,2,31,0.3404,-4.2071
INJUSDT,trail_15_from_30_cooldown,0.8,38,2,24,0.3684,-1.959
INJUSDT,trail_15_from_30_full,0.8,40,2,25,0.375,-1.834
INJUSDT,db_clone_cooldown,0.8,44,0,29,0.3409,1.3257
INJUSDT,correction_w20_trail15_30,0.8,47,2,31,0.3404,-4.2071
INJUSDT,db_full_clone,0.8,70,0,53,0.2429,-3.4608
INJUSDT,sl_adjust_rr_trail,0.8,95,0,79,0.1684,-12.0863
INJUSDT,sl_adjust_rr_tp95,0.8,61,0,39,0.3607,-0.742
INJUSDT,max_profit_2pct,0.8,8,1,7,0.125,-1.1156
INJUSDT,max_profit_2pct_trail,0.8,4,0,2,0.5,0.4112
INJUSDT,max_profit_3pct_trail,0.8,14,0,14,0.0,-2.1896
INJUSDT,r5_tight,0.8,40,2,25,0.375,-1.834
INJUSDT,r5_rr3,0.8,37,1,25,0.3243,1.3854
INJUSDT,r5_sl_filter,0.8,38,1,29,0.2368,4.0272
INJUSDT,r5_sl_adjust,0.8,37,1,25,0.3243,0.4479
INJUSDT,r5_tight_rr3,0.8,37,1,25,0.3243,1.3854
INJUSDT,r5_tight_sl,0.8,38,1,29,0.2368,4.0272
INJUSDT,r5_all_filters,0.8,39,1,29,0.2564,5.4729
INJUSDT,r5_trail10,0.8,63,2,51,0.1905,-1.8886
INJUSDT,r5_arm25,0.8,58,1,43,0.2586,-8.4342
INJUSDT,r5_arm20,0.8,74,1,54,0.2703,-14.79
INJUSDT,r5_arm15_cooldown,0.8,84,1,57,0.3214,-16.5981
INJUSDT,r6_arm15_rr4,0.8,43,0,22,0.4884,10.2964
INJUSDT,r6_arm15_maxp3_trail20,0.8,8,0,2,0.75,1.4359
INJUSDT,r6_arm15_full,0.8,8,0,6,0.25,-0.8591
INJUSDT,r7_arm20_maxp3_trail20,0.8,5,0,3,0.4,-1.1006
INJUSDT,r7_trail15_maxp3,0.8,11,0,5,0.5455,-0.1061
INJUSDT,r7_trail20_maxp3,0.8,11,0,5,0.5455,-0.2445
INJUSDT,r7_full_clone_cooldown,0.8,7,0,5,0.2857,-0.7594
INJUSDT,r5_sl_adj_cooldown,0.8,42,0,22,0.4762,3.948
INJUSDT,r5_trail10_rr3,0.8,37,1,25,0.3243,2.9044
INJUSDT,full_clone_max_tp,0.8,12,0,12,0.0,-2.0156
INJUSDT,full_clone_sl_adjust,0.8,120,0,109,0.0917,-8.3624
INJUSDT,lh_sell_trail15,0.8,47,2,31,0.3404,-4.2071
INJUSDT,lh_sell_prox15_trail15,0.8,47,2,31,0.3404,-4.2071
INJUSDT,hl_buy_trail15,0.8,66,2,51,0.2273,-7.9469
INJUSDT,hl_buy_prox15_trail15,0.8,46,2,29,0.3696,-4.9156
INJUSDT,pre_confirm_trail15,0.8,66,2,51,0.2273,-7.9469
INJUSDT,pre_confirm_prox15_trail15,0.8,46,2,29,0.3696,-4.9156
INJUSDT,r8_btc_minsl_strict,0.8,11,1,9,0.1818,-1.2458
INJUSDT,r8_sol_hlbuy_cooldown,0.8,89,2,75,0.1573,-3.7733
INJUSDT,trail_15_from_30_act2_min1,0.8,140,2,128,0.0857,-16.8169
INJUSDT,trail_15_from_30_act3_min1,0.8,118,1,109,0.0763,-19.387
INJUSDT,trail_15_from_30_act5_min15,0.8,99,2,93,0.0606,-14.3189
INJUSDT,trail_20_from_30_act2_min1,0.8,38,2,24,0.3684,-4.939
INJUSDT,trail_20_from_30_act3_min1,0.8,31,1,23,0.2581,-15.3598
INJUSDT,trail_20_from_30_act5_min15,0.8,26,3,21,0.1923,-8.4222
INJUSDT,trail_15_from_15_act2_min1,0.8,53,1,40,0.2453,-20.0414
INJUSDT,trail_15_from_15_act3_min1,0.8,43,1,36,0.1628,-27.7287
INJUSDT,trail_15_from_15_act5_min15,0.8,42,2,36,0.1429,-13.9109
INJUSDT,trail_20_from_15_act2_min1,0.8,124,2,107,0.1371,-20.3399
INJUSDT,trail_20_from_15_act3_min1,0.8,89,1,78,0.1236,-20.9389
INJUSDT,trail_20_from_15_act5_min15,0.8,78,2,72,0.0769,-19.5667
INJUSDT,default,0.65,74,4,70,0.0541,14.6938
INJUSDT,loose_entry,0.65,74,4,70,0.0541,14.6938
INJUSDT,broad_zone,0.65,74,4,70,0.0541,14.6938
INJUSDT,low_rr,0.65,74,4,70,0.0541,14.6938
INJUSDT,aggressive,0.65,74,4,70,0.0541,14.6938
INJUSDT,partial_50,0.65,29,0,24,0.1724,-14.6551
INJUSDT,partial_60,0.65,40,0,36,0.1,-10.4976
INJUSDT,partial_70,0.65,40,0,36,0.1,-5.3203
INJUSDT,partial_tight,0.65,40,0,36,0.1,-9.1423
INJUSDT,partial_high_rr,0.65,28,0,24,0.1429,-10.43
INJUSDT,partial_conservative,0.65,28,0,24,0.1429,-15.8527
INJUSDT,trail_20_from_15,0.65,190,1,154,0.1895,-11.567
INJUSDT,trail_15_from_15,0.65,80,0,51,0.3625,-7.0018
INJUSDT,trail_15_from_15_d1,0.65,100,1,64,0.36,-0.4648
INJUSDT,trail_25_from_15,0.65,134,1,98,0.2687,-4.3531
INJUSDT,db_layer_0,0.65,55,0,37,0.3273,0.8325
INJUSDT,db_layer_1,0.65,144,0,128,0.1111,-14.9275
INJUSDT,db_layer_3,0.65,131,0,111,0.1527,-8.1461
INJUSDT,rr_4x_trail_20,0.65,55,0,37,0.3273,0.8325
INJUSDT,rr_3x_trail_15,0.65,144,0,128,0.1111,-14.9275
INJUSDT,sl_filter_trail,0.65,109,0,93,0.1468,-5.5396
INJUSDT,trail_20_from_30_sl_filter,0.65,49,0,41,0.1633,0.0221
INJUSDT,trail_20_from_30_full,0.65,51,0,41,0.1961,2.5469
INJUSDT,trail_15_from_30,0.65,128,1,117,0.0859,-10.7183
INJUSDT,trail_20_from_30_cooldown,0.65,38,1,25,0.3421,-2.6869
INJUSDT,trail_15_from_30_tp95,0.65,51,1,36,0.2941,-4.338
INJUSDT,trail_15_from_30_cooldown,0.65,38,1,25,0.3421,-1.2132
INJUSDT,trail_15_from_30_full,0.65,40,1,26,0.35,-0.9797
INJUSDT,db_clone_cooldown,0.65,42,0,29,0.3095,1.1037
INJUSDT,correction_w20_trail15_30,0.65,51,1,36,0.2941,-4.338
INJUSDT,db_full_clone,0.65,66,0,51,0.2273,-2.1669
INJUSDT,sl_adjust_rr_trail,0.65,86,0,71,0.1744,-10.801
INJUSDT,sl_adjust_rr_tp95,0.65,55,0,36,0.3455,0.1229
INJUSDT,max_profit_2pct,0.65,3,0,3,0.0,-1.4631
INJUSDT,max_profit_2pct_trail,0.65,0,0,0,0.0,0
INJUSDT,max_profit_3pct_trail,0.65,10,0,10,0.0,-1.7852
INJUSDT,r5_tight,0.65,40,1,26,0.35,-0.9797
INJUSDT,r5_rr3,0.65,37,0,26,0.2973,1.2186
INJUSDT,r5_sl_filter,0.65,36,0,28,0.2222,4.3749
INJUSDT,r5_sl_adjust,0.65,37,0,26,0.2973,0.2811
INJUSDT,r5_tight_rr3,0.65,37,0,26,0.2973,1.2186
INJUSDT,r5_tight_sl,0.65,36,0,28,0.2222,4.3749
INJUSDT,r5_all_filters,0.65,37,0,28,0.2432,5.8206
INJUSDT,r5_trail10,0.65,60,1,50,0.1667,-1.0989
INJUSDT,r5_arm25,0.65,54,1,40,0.2593,-5.0278
INJUSDT,r5_arm20,0.65,66,1,48,0.2727,-12.8359
INJUSDT,r5_arm15_cooldown,0.65,74,1,50,0.3243,-14.2108
INJUSDT,r6_arm15_rr4,0.65,39,0,20,0.4872,9.5843
INJUSDT,r6_arm15_maxp3_trail20,0.65,6,0,1,0.8333,0.9717
INJUSDT,r6_arm15_full,0.65,5,0,4,0.2,-1.1138
INJUSDT,r7_arm20_maxp3_trail20,0.65,3,0,2,0.3333,-1.5648
INJUSDT,r7_trail15_maxp3,0.65,7,0,3,0.5714,-0.5665
INJUSDT,r7_trail20_maxp3,0.65,7,0,3,0.5714,-0.6557
INJUSDT,r7_full_clone_cooldown,0.65,5,0,4,0.2,-1.1138
INJUSDT,r5_sl_adj_cooldown,0.65,37,0,19,0.4865,4.868
INJUSDT,r5_trail10_rr3,0.65,37,0,26,0.2973,2.7761
INJUSDT,full_clone_max_tp,0.65,10,0,10,0.0,-1.7852
INJUSDT,full_clone_sl_adjust,0.65,113,0,102,0.0973,-6.8039
INJUSDT,lh_sell_trail15,0.65,51,1,36,0.2941,-4.338
INJUSDT,lh_sell_prox15_trail15,0.65,51,1,36,0.2941,-4.338
INJUSDT,hl_buy_trail15,0.65,70,1,56,0.2,-7.9035
INJUSDT,hl_buy_prox15_trail15,0.65,51,1,35,0.3137,-6.9461
INJUSDT,pre_confirm_trail15,0.65,70,1,56,0.2,-7.9035
INJUSDT,pre_confirm_prox15_trail15,0.65,51,1,35,0.3137,-6.9461
INJUSDT,r8_btc_minsl_strict,0.65,9,0,8,0.1111,-1.8037
INJUSDT,r8_sol_hlbuy_cooldown,0.65,85,1,72,0.1529,-3.253
INJUSDT,trail_15_from_30_act2_min1,0.65,128,1,117,0.0859,-13.3061
INJUSDT,trail_15_from_30_act3_min1,0.65,108,0,100,0.0741,-16.4469
INJUSDT,trail_15_from_30_act5_min15,0.65,89,1,84,0.0562,-12.0689
INJUSDT,trail_20_from_30_act2_min1,0.65,38,1,25,0.3421,-2.968
INJUSDT,trail_20_from_30_act3_min1,0.65,27,0,20,0.2593,-13.2589
INJUSDT,trail_20_from_30_act5_min15,0.65,23,2,18,0.2174,-5.821
INJUSDT,trail_15_from_15_act2_min1,0.65,50,0,37,0.26,-12.0431
INJUSDT,trail_15_from_15_act3_min1,0.65,36,0,29,0.1944,-19.0751
INJUSDT,trail_15_from_15_act5_min15,0.65,35,1,29,0.1714,-4.3627
INJUSDT,trail_20_from_15_act2_min1,0.65,107,1,91,0.1495,-14.189
INJUSDT,trail_20_from_15_act3_min1,0.65,85,0,75,0.1176,-16.4531
INJUSDT,trail_20_from_15_act5_min15,0.65,68,1,63,0.0735,-18.3118
INJUSDT,default,0.5,72,4,68,0.0556,15.3518
INJUSDT,loose_entry,0.5,72,4,68,0.0556,15.3518
INJUSDT,broad_zone,0.5,72,4,68,0.0556,15.3518
INJUSDT,low_rr,0.5,72,4,68,0.0556,15.3518
INJUSDT,aggressive,0.5,72,4,68,0.0556,15.3518
INJUSDT,partial_50,0.5,27,0,24,0.1111,-20.0841
INJUSDT,partial_60,0.5,40,0,36,0.1,-10.2773
INJUSDT,partial_70,0.5,40,0,36,0.1,-5.1
INJUSDT,partial_tight,0.5,40,0,36,0.1,-8.922
INJUSDT,partial_high_rr,0.5,27,0,24,0.1111,-13.5906
INJUSDT,partial_conservative,0.5,27,0,24,0.1111,-18.1479
INJUSDT,trail_20_from_15,0.5,169,1,136,0.1953,-10.8928
INJUSDT,trail_15_from_15,0.5,70,1,45,0.3571,-8.1889
INJUSDT,trail_15_from_15_d1,0.5,88,1,55,0.375,-1.1385
INJUSDT,trail_25_from_15,0.5,118,1,85,0.2797,-3.9067
INJUSDT,db_layer_0,0.5,44,0,28,0.3636,0.9854
INJUSDT,db_layer_1,0.5,127,0,112,0.1181,-13.7965
INJUSDT,db_layer_3,0.5,116,0,98,0.1552,-8.3803
INJUSDT,rr_4x_trail_20,0.5,44,0,28,0.3636,0.9854
INJUSDT,rr_3x_trail_15,0.5,127,0,112,0.1181,-13.7965
INJUSDT,sl_filter_trail,0.5,95,0,81,0.1474,-6.2665
INJUSDT,trail_20_from_30_sl_filter,0.5,38,0,32,0.1579,-1.4744
INJUSDT,trail_20_from_30_full,0.5,40,0,32,0.2,1.0504
INJUSDT,trail_15_from_30,0.5,110,1,100,0.0909,-8.6552
INJUSDT,trail_20_from_30_cooldown,0.5,31,1,21,0.3226,-6.1218
INJUSDT,trail_15_from_30_tp95,0.5,39,1,27,0.3077,-6.3283
INJUSDT,trail_15_from_30_cooldown,0.5,31,1,21,0.3226,-4.5694
INJUSDT,trail_15_from_30_full,0.5,33,1,22,0.3333,-4.0633
INJUSDT,db_clone_cooldown,0.5,36,0,25,0.3056,-0.1634
INJUSDT,correction_w20_trail15_30,0.5,39,1,27,0.3077,-6.3283
INJUSDT,db_full_clone,0.5,54,0,41,0.2407,-2.3101
INJUSDT,sl_adjust_rr_trail,0.5,77,0,65,0.1558,-13.3029
INJUSDT,sl_adjust_rr_tp95,0.5,44,0,27,0.3864,0.0165
INJUSDT,max_profit_2pct,0.5,3,0,3,0.0,-1.4631
INJUSDT,max_profit_2pct_trail,0.5,0,0,0,0.0,0
INJUSDT,max_profit_3pct_trail,0.5,10,0,10,0.0,-1.7852
INJUSDT,r5_tight,0.5,33,1,22,0.3333,-4.0633
INJUSDT,r5_rr3,0.5,31,0,22,0.2903,-1.0533
INJUSDT,r5_sl_filter,0.5,30,0,24,0.2,1.7919
INJUSDT,r5_sl_adjust,0.5,31,0,22,0.2903,-1.5605
INJUSDT,r5_tight_rr3,0.5,31,0,22,0.2903,-1.0533
INJUSDT,r5_tight_sl,0.5,30,0,24,0.2,1.7919
INJUSDT,r5_all_filters,0.5,31,0,24,0.2258,3.2376
INJUSDT,r5_trail10,0.5,52,1,44,0.1538,-3.0827
INJUSDT,r5_arm25,0.5,49,1,37,0.2449,-7.4742
INJUSDT,r5_arm20,0.5,60,1,45,0.25,-17.8346
INJUSDT,r5_arm15_cooldown,0.5,67,1,47,0.2985,-18.5731
INJUSDT,r6_arm15_rr4,0.5,36,0,18,0.5,9.7653
INJUSDT,r6_arm15_maxp3_trail20,0.5,6,0,1,0.8333,0.9717
INJUSDT,r6_arm15_full,0.5,5,0,4,0.2,-1.1138
INJUSDT,r7_arm20_maxp3_trail20,0.5,3,0,2,0.3333,-1.5648
INJUSDT,r7_trail15_maxp3,0.5,7,0,3,0.5714,-0.5665
INJUSDT,r7_trail20_maxp3,0.5,7,0,3,0.5714,-0.6557
INJUSDT,r7_full_clone_cooldown,0.5,5,0,4,0.2,-1.1138
INJUSDT,r5_sl_adj_cooldown,0.5,32,0,16,0.5,3.0295
INJUSDT,r5_trail10_rr3,0.5,31,0,22,0.2903,0.2735
INJUSDT,full_clone_max_tp,0.5,10,0,10,0.0,-1.7852
INJUSDT,full_clone_sl_adjust,0.5,98,0,88,0.102,-6.6346
INJUSDT,lh_sell_trail15,0.5,39,1,27,0.3077,-6.3283
INJUSDT,lh_sell_prox15_trail15,0.5,39,1,27,0.3077,-6.3283
INJUSDT,hl_buy_trail15,0.5,57,1,45,0.2105,-8.6462
INJUSDT,hl_buy_prox15_trail15,0.5,39,1,26,0.3333,-8.9364
INJUSDT,pre_confirm_trail15,0.5,57,1,45,0.2105,-8.6462
INJUSDT,pre_confirm_prox15_trail15,0.5,39,1,26,0.3333,-8.9364
INJUSDT,r8_btc_minsl_strict,0.5,9,0,8,0.1111,-1.8037
INJUSDT,r8_sol_hlbuy_cooldown,0.5,76,1,67,0.1184,-10.914
INJUSDT,trail_15_from_30_act2_min1,0.5,110,1,100,0.0909,-10.6475
INJUSDT,trail_15_from_30_act3_min1,0.5,92,0,85,0.0761,-15.9357
INJUSDT,trail_15_from_30_act5_min15,0.5,85,1,80,0.0588,-10.3031
INJUSDT,trail_20_from_30_act2_min1,0.5,31,1,21,0.3226,-8.5095
INJUSDT,trail_20_from_30_act3_min1,0.5,25,0,20,0.2,-16.9963
INJUSDT,trail_20_from_30_act5_min15,0.5,21,1,18,0.1429,-13.3382
INJUSDT,trail_15_from_15_act2_min1,0.5,43,1,33,0.2326,-17.2702
INJUSDT,trail_15_from_15_act3_min1,0.5,34,0,30,0.1176,-26.1529
INJUSDT,trail_15_from_15_act5_min15,0.5,34,0,30,0.1176,-20.1882
INJUSDT,trail_20_from_15_act2_min1,0.5,105,1,91,0.1333,-18.0656
INJUSDT,trail_20_from_15_act3_min1,0.5,74,0,66,0.1081,-21.6901
INJUSDT,trail_20_from_15_act5_min15,0.5,69,1,64,0.0725,-17.0019
INJUSDT,default,0.3,71,3,68,0.0423,10.7631
INJUSDT,loose_entry,0.3,71,3,68,0.0423,10.7631
INJUSDT,broad_zone,0.3,71,3,68,0.0423,10.7631
INJUSDT,low_rr,0.3,71,3,68,0.0423,10.7631
INJUSDT,aggressive,0.3,71,3,68,0.0423,10.7631
INJUSDT,partial_50,0.3,26,0,23,0.1154,-14.9209
INJUSDT,partial_60,0.3,37,0,33,0.1081,-4.4124
INJUSDT,partial_70,0.3,37,0,33,0.1081,0.7415
INJUSDT,partial_tight,0.3,37,0,33,0.1081,-3.0571
INJUSDT,partial_high_rr,0.3,26,0,23,0.1154,-8.2904
INJUSDT,partial_conservative,0.3,26,0,23,0.1154,-12.9848
INJUSDT,trail_20_from_15,0.3,136,0,107,0.2132,-8.3533
INJUSDT,trail_15_from_15,0.3,58,0,33,0.431,-2.6694
INJUSDT,trail_15_from_15_d1,0.3,76,0,46,0.3947,-0.6188
INJUSDT,trail_25_from_15,0.3,102,0,71,0.3039,0.8752
INJUSDT,db_layer_0,0.3,41,0,25,0.3902,1.7906
INJUSDT,db_layer_1,0.3,99,0,85,0.1414,-8.0537
INJUSDT,db_layer_3,0.3,94,0,76,0.1915,-1.1512
INJUSDT,rr_4x_trail_20,0.3,41,0,25,0.3902,1.7906
INJUSDT,rr_3x_trail_15,0.3,99,0,85,0.1414,-8.0537
INJUSDT,sl_filter_trail,0.3,74,0,61,0.1757,-0.5752
INJUSDT,trail_20_from_30_sl_filter,0.3,32,0,27,0.1562,0.3668
INJUSDT,trail_20_from_30_full,0.3,34,0,27,0.2059,2.2393
INJUSDT,trail_15_from_30,0.3,98,0,91,0.0714,-12.3233
INJUSDT,trail_20_from_30_cooldown,0.3,29,0,20,0.3103,-4.0179
INJUSDT,trail_15_from_30_tp95,0.3,37,0,26,0.2973,-5.1817
INJUSDT,trail_15_from_30_cooldown,0.3,29,0,20,0.3103,-3.6179
INJUSDT,trail_15_from_30_full,0.3,31,0,21,0.3226,-2.9167
INJUSDT,db_clone_cooldown,0.3,32,0,22,0.3125,1.6554
INJUSDT,correction_w20_trail15_30,0.3,37,0,26,0.2973,-5.1817
INJUSDT,db_full_clone,0.3,45,0,33,0.2667,0.6901
INJUSDT,sl_adjust_rr_trail,0.3,72,0,60,0.1667,-11.4692
INJUSDT,sl_adjust_rr_tp95,0.3,42,0,24,0.4286,1.3431
INJUSDT,max_profit_2pct,0.3,3,0,3,0.0,-1.4631
INJUSDT,max_profit_2pct_trail,0.3,0,0,0,0.0,0
INJUSDT,max_profit_3pct_trail,0.3,10,0,10,0.0,-1.7852
INJUSDT,r5_tight,0.3,31,0,21,0.3226,-2.9167
INJUSDT,r5_rr3,0.3,28,0,20,0.2857,-1.4114
INJUSDT,r5_sl_filter,0.3,26,0,21,0.1923,2.2472
INJUSDT,r5_sl_adjust,0.3,28,0,20,0.2857,-1.9186
INJUSDT,r5_tight_rr3,0.3,28,0,20,0.2857,-1.4114
INJUSDT,r5_tight_sl,0.3,26,0,21,0.1923,2.2472
INJUSDT,r5_all_filters,0.3,27,0,21,0.2222,3.6929
INJUSDT,r5_trail10,0.3,49,0,41,0.1633,-0.9949
INJUSDT,r5_arm25,0.3,44,0,33,0.25,-5.1028
INJUSDT,r5_arm20,0.3,49,0,36,0.2653,-15.4527
INJUSDT,r5_arm15_cooldown,0.3,59,0,36,0.3898,-9.2833
INJUSDT,r6_arm15_rr4,0.3,33,0,16,0.5152,10.7369
INJUSDT,r6_arm15_maxp3_trail20,0.3,6,0,1,0.8333,0.9717
INJUSDT,r6_arm15_full,0.3,5,0,4,0.2,-1.1138
INJUSDT,r7_arm20_maxp3_trail20,0.3,3,0,2,0.3333,-1.5648
INJUSDT,r7_trail15_maxp3,0.3,7,0,3,0.5714,-0.5665
INJUSDT,r7_trail20_maxp3,0.3,7,0,3,0.5714,-0.6557
INJUSDT,r7_full_clone_cooldown,0.3,5,0,4,0.2,-1.1138
INJUSDT,r5_sl_adj_cooldown,0.3,32,0,15,0.5312,4.4701
INJUSDT,r5_trail10_rr3,0.3,28,0,20,0.2857,-0.1976
INJUSDT,full_clone_max_tp,0.3,10,0,10,0.0,-1.7852
INJUSDT,full_clone_sl_adjust,0.3,74,0,66,0.1081,-4.7209
INJUSDT,lh_sell_trail15,0.3,37,0,26,0.2973,-5.1817
INJUSDT,lh_sell_prox15_trail15,0.3,37,0,26,0.2973,-5.1817
INJUSDT,hl_buy_trail15,0.3,51,0,41,0.1961,-8.7954
INJUSDT,hl_buy_prox15_trail15,0.3,37,0,25,0.3243,-7.7898
INJUSDT,pre_confirm_trail15,0.3,51,0,41,0.1961,-8.7954
INJUSDT,pre_confirm_prox15_trail15,0.3,37,0,25,0.3243,-7.7898
INJUSDT,r8_btc_minsl_strict,0.3,9,0,8,0.1111,-1.8037
INJUSDT,r8_sol_hlbuy_cooldown,0.3,69,0,60,0.1304,-7.5904
INJUSDT,trail_15_from_30_act2_min1,0.3,98,0,91,0.0714,-14.4334
INJUSDT,trail_15_from_30_act3_min1,0.3,81,0,76,0.0617,-15.9015
INJUSDT,trail_15_from_30_act5_min15,0.3,79,0,76,0.038,-19.6199
INJUSDT,trail_20_from_30_act2_min1,0.3,29,0,20,0.3103,-6.6674
INJUSDT,trail_20_from_30_act3_min1,0.3,24,0,19,0.2083,-13.7904
INJUSDT,trail_20_from_30_act5_min15,0.3,21,1,18,0.1429,-9.7124
INJUSDT,trail_15_from_15_act2_min1,0.3,39,0,28,0.2821,-14.8836
INJUSDT,trail_15_from_15_act3_min1,0.3,27,0,23,0.1481,-23.7258
INJUSDT,trail_15_from_15_act5_min15,0.3,27,1,23,0.1481,-10.7071
INJUSDT,trail_20_from_15_act2_min1,0.3,92,0,80,0.1304,-17.3054
INJUSDT,trail_20_from_15_act3_min1,0.3,63,0,56,0.1111,-19.4252
INJUSDT,trail_20_from_15_act5_min15,0.3,60,0,56,0.0667,-21.7108
INJUSDT,default,0.1,45,1,44,0.0222,1.8008
INJUSDT,loose_entry,0.1,45,1,44,0.0222,1.6667
INJUSDT,broad_zone,0.1,45,1,44,0.0222,1.8008
INJUSDT,low_rr,0.1,45,1,44,0.0222,1.6667
INJUSDT,aggressive,0.1,45,1,44,0.0222,1.6667
INJUSDT,partial_50,0.1,20,0,19,0.05,-13.8505
INJUSDT,partial_60,0.1,24,0,23,0.0417,-7.8053
INJUSDT,partial_70,0.1,24,0,23,0.0417,-5.9813
INJUSDT,partial_tight,0.1,24,0,23,0.0417,-6.45
INJUSDT,partial_high_rr,0.1,20,0,19,0.05,-8.8651
INJUSDT,partial_conservative,0.1,20,0,19,0.05,-11.9144
INJUSDT,trail_20_from_15,0.1,67,0,54,0.194,-2.5936
INJUSDT,trail_15_from_15,0.1,29,0,16,0.4483,7.6944
INJUSDT,trail_15_from_15_d1,0.1,36,0,22,0.3889,5.5568
INJUSDT,trail_25_from_15,0.1,51,0,38,0.2549,2.093
INJUSDT,db_layer_0,0.1,24,0,16,0.3333,6.5255
INJUSDT,db_layer_1,0.1,43,0,39,0.093,-0.5172
INJUSDT,db_layer_3,0.1,37,0,31,0.1622,5.6288
INJUSDT,rr_4x_trail_20,0.1,24,0,16,0.3333,6.5255
INJUSDT,rr_3x_trail_15,0.1,43,0,39,0.093,-0.5172
INJUSDT,sl_filter_trail,0.1,27,0,25,0.0741,-0.656
INJUSDT,trail_20_from_30_sl_filter,0.1,17,0,16,0.0588,-3.1217
INJUSDT,trail_20_from_30_full,0.1,18,0,16,0.1111,-2.0108
INJUSDT,trail_15_from_30,0.1,50,0,46,0.08,-5.8038
INJUSDT,trail_20_from_30_cooldown,0.1,19,0,15,0.2105,-6.355
INJUSDT,trail_15_from_30_tp95,0.1,25,0,19,0.24,-5.7906
INJUSDT,trail_15_from_30_cooldown,0.1,19,0,15,0.2105,-5.5281
INJUSDT,trail_15_from_30_full,0.1,20,0,15,0.25,-4.0549
INJUSDT,db_clone_cooldown,0.1,15,0,12,0.2,-0.2194
INJUSDT,correction_w20_trail15_30,0.1,25,0,19,0.24,-5.7906
INJUSDT,db_full_clone,0.1,20,0,16,0.2,-0.7499
INJUSDT,sl_adjust_rr_trail,0.1,26,0,22,0.1538,-1.8149
INJUSDT,sl_adjust_rr_tp95,0.1,24,0,16,0.3333,4.0189
INJUSDT,max_profit_2pct,0.1,0,0,0,0.0,0
INJUSDT,max_profit_2pct_trail,0.1,0,0,0,0.0,0
INJUSDT,max_profit_3pct_trail,0.1,1,0,1,0.0,-0.125
INJUSDT,r5_tight,0.1,20,0,15,0.25,-4.0549
INJUSDT,r5_rr3,0.1,18,0,15,0.1667,-1.1695
INJUSDT,r5_sl_filter,0.1,14,0,13,0.0714,-2.2035
INJUSDT,r5_sl_adjust,0.1,18,0,15,0.1667,-1.6766
INJUSDT,r5_tight_rr3,0.1,18,0,15,0.1667,-1.1695
INJUSDT,r5_tight_sl,0.1,14,0,13,0.0714,-2.2035
INJUSDT,r5_all_filters,0.1,14,0,13,0.0714,-2.2035
INJUSDT,r5_trail10,0.1,25,0,21,0.16,-1.4667
INJUSDT,r5_arm25,0.1,24,0,17,0.2917,1.8654
INJUSDT,r5_arm20,0.1,25,0,15,0.4,4.9103
INJUSDT,r5_arm15_cooldown,0.1,27,0,14,0.4815,9.4123
INJUSDT,r6_arm15_rr4,0.1,18,0,11,0.3889,8.6931
INJUSDT,r6_arm15_maxp3_trail20,0.1,1,0,1,0.0,-0.2599
INJUSDT,r6_arm15_full,0.1,1,0,1,0.0,-0.2059
INJUSDT,r7_arm20_maxp3_trail20,0.1,1,0,1,0.0,-0.2599
INJUSDT,r7_trail15_maxp3,0.1,1,0,1,0.0,-0.2599
INJUSDT,r7_trail20_maxp3,0.1,1,0,1,0.0,-0.2599
INJUSDT,r7_full_clone_cooldown,0.1,1,0,1,0.0,-0.2059
INJUSDT,r5_sl_adj_cooldown,0.1,17,0,10,0.4118,6.1261
INJUSDT,r5_trail10_rr3,0.1,18,0,15,0.1667,-0.4369
INJUSDT,full_clone_max_tp,0.1,1,0,1,0.0,-0.125
INJUSDT,full_clone_sl_adjust,0.1,28,0,27,0.0357,-4.0121
INJUSDT,lh_sell_trail15,0.1,25,0,19,0.24,-5.7906
INJUSDT,lh_sell_prox15_trail15,0.1,25,0,19,0.24,-5.7906
INJUSDT,hl_buy_trail15,0.1,30,0,24,0.2,-5.022
INJUSDT,hl_buy_prox15_trail15,0.1,26,0,19,0.2692,-11.0258
INJUSDT,pre_confirm_trail15,0.1,30,0,24,0.2,-5.022
INJUSDT,pre_confirm_prox15_trail15,0.1,26,0,19,0.2692,-11.0258
INJUSDT,r8_btc_minsl_strict,0.1,0,0,0,0.0,0
INJUSDT,r8_sol_hlbuy_cooldown,0.1,40,0,35,0.125,-6.7411
INJUSDT,trail_15_from_30_act2_min1,0.1,50,0,46,0.08,-7.5622
INJUSDT,trail_15_from_30_act3_min1,0.1,48,0,46,0.0417,-12.497
INJUSDT,trail_15_from_30_act5_min15,0.1,47,0,46,0.0213,-14.9138
INJUSDT,trail_20_from_30_act2_min1,0.1,19,0,15,0.2105,-7.4003
INJUSDT,trail_20_from_30_act3_min1,0.1,18,0,16,0.1111,-13.6816
INJUSDT,trail_20_from_30_act5_min15,0.1,18,0,16,0.1111,-13.07
INJUSDT,trail_15_from_15_act2_min1,0.1,21,0,14,0.3333,2.1368
INJUSDT,trail_15_from_15_act3_min1,0.1,19,0,15,0.2105,-3.8185
INJUSDT,trail_15_from_15_act5_min15,0.1,18,0,15,0.1667,-6.5597
INJUSDT,trail_20_from_15_act2_min1,0.1,45,0,40,0.1111,-5.5741
INJUSDT,trail_20_from_15_act3_min1,0.1,41,0,38,0.0732,-12.3676
